,name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,code,notes
186,Solomon Islands,89793.0,91790.0,94059.0,96539.0,99191.0,102001.0,104935.0,107986.0,111157.0,114436.0,117847.0,121385.0,125040.0,128838.0,132766.0,136815.0,140995.0,145319.0,149887.0,154830.0,160240.0,166163.0,172550.0,179306.0,186297.0,193401.0,200602.0,207885.0,215299.0,222841.0,230550.0,238423.0,246451.0,254566.0,262691.0,270787.0,278834.0,286871.0,294976.0,303272.0,311869.0,320781.0,330004.0,339501.0,349273.0,359276.0,369517.0,379998.0,390702.0,401592.0,412665.0,423949.0,435434.0,447016.0,458549.0,469918.0,481086.0,492133.0,503366.0,515182.0,527861.0,541522.0,556066.0,571329.0,587079.0,603133.0,619438.0,636030.0,652856.0,669821.0,686878.0,703995.0,721164.0,738416.0,755823.0,773422.0,791210.0,809198.0,827409.0,845872.0,864603.0,883632.0,902930.0,922535.0,942429.0,962628.0,983122.0,1003907.0,1024952.0,1046218.0,1067654.0,1089272.0,1111051.0,1132985.0,1155068.0,1177281.0,1199622.0,1222085.0,1244661.0,1267370.0,1290214.0,1313190.0,1336277.0,1359482.0,1382746.0,1406082.0,1429447.0,1452873.0,1476340.0,1499862.0,1523443.0,1547110.0,1570822.0,1594564.0,1618353.0,1642145.0,1665941.0,1689740.0,1713543.0,1737349.0,1761173.0,1784989.0,1808802.0,1832586.0,1856321.0,1880003.0,1903600.0,1927122.0,1950528.0,1973809.0,1996922.0,2019856.0,2042606.0,2065159.0,2087507.0,2109661.0,2131599.0,2153291.0,2174745.0,2195939.0,2216864.0,2237514.0,2257866.0,2277922.0,2297690.0,2317150.0,2336299.0,2355145.0,2373680.0,2391888.0,2409767.0,90,Formerly British Solomon Islands
187,Somalia,2264076.0,2307679.0,2351943.0,2397188.0,2443647.0,2491543.0,2541019.0,2592154.0,2645028.0,2699620.0,2755967.0,2814125.0,2874215.0,2936478.0,3001160.0,3068465.0,3143654.0,3227835.0,3312735.0,3386736.0,3444569.0,3472357.0,3479792.0,3512626.0,3632986.0,3880285.0,4278974.0,4802134.0,5375018.0,5892763.0,6281138.0,6511115.0,6608040.0,6618594.0,6614713.0,6648628.0,6736751.0,6862267.0,7005226.0,7133263.0,7225089.0,7274026.0,7295380.0,7315864.0,7372592.0,7491647.0,7682683.0,7936122.0,8235064.0,8553595.0,8872250.0,9186719.0,9501335.0,9815412.0,10130251.0,10446856.0,10763904.0,11080122.0,11397188.0,11717691.0,12043886.0,12376305.0,12715487.0,13063711.0,13423571.0,13797204.0,14185635.0,14589165.0,15008225.0,15442906.0,15893219.0,16359500.0,16841805.0,17339387.0,17851255.0,18376519.0,18914825.0,19465985.0,20029453.0,20604653.0,21191041.0,21788274.0,22396036.0,23013815.0,23641068.0,24277388.0,24922534.0,25576422.0,26239058.0,26910531.0,27590986.0,28280256.0,28978406.0,29685864.0,30403282.0,31131080.0,31869268.0,32617629.0,33376074.0,34144420.0,34922449.0,35709924.0,36506461.0,37311478.0,38124208.0,38943961.0,39770259.0,40602627.0,41440315.0,42282477.0,43128355.0,43977409.0,44829173.0,45683185.0,46539025.0,47396258.0,48254521.0,49113409.0,49972480.0,50831297.0,51689495.0,52546642.0,53402511.0,54257260.0,55111234.0,55964540.0,56817059.0,57668253.0,58517535.0,59364126.0,60207347.0,61046752.0,61882032.0,62712813.0,63538760.0,64359492.0,65174592.0,65983541.0,66785869.0,67581103.0,68368720.0,69148219.0,69919136.0,70680965.0,71433238.0,72175417.0,72907008.0,73627459.0,74336227.0,75032744.0,75716429.0,706,
188,South Africa,13628434.0,13921934.0,14226257.0,14541560.0,14868163.0,15206501.0,15557198.0,15921020.0,16298795.0,16691451.0,17099836.0,17524533.0,17965733.0,18423157.0,18896303.0,19384838.0,19888259.0,20406863.0,20942147.0,21496075.0,22069783.0,22665265.0,23281517.0,23913090.0,24552540.0,25195184.0,25836890.0,26480915.0,27138966.0,27827325.0,28556771.0,29333095.0,30150448.0,30993762.0,31841588.0,32678876.0,33495956.0,34297727.0,35100905.0,35930056.0,36800507.0,37718952.0,38672611.0,39633754.0,40564061.0,41435761.0,42241007.0,42987456.0,43682259.0,44338551.0,44967713.0,45571272.0,46150913.0,46719203.0,47291610.0,47880595.0,48489464.0,49119766.0,49779472.0,50477013.0,51216967.0,52003759.0,52832659.0,53687125.0,54544184.0,55386369.0,56207649.0,57009751.0,57792520.0,58558267.0,59308690.0,60041996.0,60756134.0,61452696.0,62134218.0,62802682.0,63458390.0,64101027.0,64731152.0,65349369.0,65956090.0,66551675.0,67136191.0,67709278.0,68270351.0,68818976.0,69354996.0,69878512.0,70389621.0,70888529.0,71375306.0,71849863.0,72311943.0,72761192.0,73197186.0,73619546.0,74028114.0,74422698.0,74802859.0,75168063.0,75517909.0,75852294.0,76171202.0,76474565.0,76762382.0,77034739.0,77291703.0,77533496.0,77760484.0,77973169.0,78172048.0,78357477.0,78529796.0,78689525.0,78837173.0,78973286.0,79098295.0,79212712.0,79317154.0,79412327.0,79498839.0,79577119.0,79647578.0,79710798.0,79767418.0,79817951.0,79862739.0,79901925.0,79935562.0,79963658.0,79986092.0,80003021.0,80014494.0,80020279.0,80020100.0,80013715.0,80001124.0,79982367.0,79957312.0,79925819.0,79887795.0,79843289.0,79792455.0,79735550.0,79672830.0,79604599.0,79531145.0,79452755.0,79369724.0,79282324.0,79190832.0,710,
189,South Korea,19211387.0,19452640.0,19817775.0,20293200.0,20864104.0,21514564.0,22227339.0,22984010.0,23765501.0,24552846.0,25329521.0,26084025.0,26812084.0,27517540.0,28209737.0,28895557.0,29572554.0,30236691.0,30891968.0,31543831.0,32195679.0,32850725.0,33506521.0,34154091.0,34780886.0,35378657.0,35942033.0,36475425.0,36992188.0,37511303.0,38045605.0,38602287.0,39175221.0,39747794.0,40296230.0,40804406.0,41265123.0,41686566.0,42086668.0,42491200.0,42918416.0,43373148.0,43848223.0,44335037.0,44820070.0,45292521.0,45751023.0,46196056.0,46620698.0,47016952.0,47379237.0,47706226.0,47999551.0,48260901.0,48493434.0,48701069.0,48880449.0,49034813.0,49182458.0,49347450.0,49545638.0,49786153.0,50060639.0,50345720.0,50607904.0,50823087.0,50983446.0,51096408.0,51171700.0,51225321.0,51269183.0,51305184.0,51329905.0,51343973.0,51347169.0,51339378.0,51321217.0,51293519.0,51256271.0,51209252.0,51152050.0,51084911.0,51007254.0,50916671.0,50810026.0,50685005.0,50540727.0,50377613.0,50196300.0,49998017.0,49783741.0,49553536.0,49307319.0,49045767.0,48769677.0,48479728.0,48176623.0,47860608.0,47531236.0,47187764.0,46829924.0,46458197.0,46073693.0,45677635.0,45271492.0,44856755.0,44434284.0,44005210.0,43571761.0,43136512.0,42701594.0,42268277.0,41837225.0,41409281.0,40985103.0,40565212.0,40150360.0,39741079.0,39337352.0,38938894.0,38545554.0,38157495.0,37775031.0,37398373.0,37027742.0,36663306.0,36305151.0,35953306.0,35607665.0,35268079.0,34934427.0,34606702.0,34284920.0,33969009.0,33658903.0,33354521.0,33056034.0,32763478.0,32476537.0,32194822.0,31918149.0,31646671.0,31380846.0,31121341.0,30868898.0,30624276.0,30388196.0,30161339.0,29944307.0,29737684.0,29541953.0,410,
190,South Sudan,2482306.0,2501570.0,2525204.0,2552932.0,2584512.0,2619718.0,2658300.0,2700075.0,2744848.0,2792443.0,2842718.0,2895609.0,2951041.0,3009061.0,3069735.0,3133155.0,3199348.0,3268392.0,3340426.0,3415572.0,3494011.0,3575896.0,3661442.0,3750780.0,3844094.0,3941613.0,4041792.0,4144551.0,4253085.0,4371711.0,4502603.0,4646478.0,4799435.0,4953154.0,5096478.0,5220748.0,5328167.0,5419808.0,5485288.0,5511582.0,5492620.0,5420179.0,5305449.0,5185712.0,5111371.0,5118084.0,5221925.0,5411653.0,5661934.0,5933884.0,6199396.0,6447791.0,6688225.0,6935665.0,7213354.0,7535931.0,7907407.0,8315144.0,8736932.0,9142258.0,9508372.0,9830695.0,10113648.0,10355030.0,10554882.0,10715657.0,10832520.0,10910774.0,10975924.0,11062114.0,11193729.0,11381377.0,11618517.0,11891023.0,12176471.0,12458298.0,12733035.0,13005726.0,13278371.0,13555245.0,13839272.0,14130090.0,14425424.0,14724362.0,15025658.0,15328327.0,15631924.0,15936416.0,16241858.0,16548472.0,16856408.0,17165512.0,17475469.0,17786075.0,18097095.0,18408335.0,18719596.0,19030793.0,19341779.0,19652471.0,19962715.0,20272394.0,20581349.0,20889480.0,21196654.0,21502756.0,21807646.0,22111156.0,22413119.0,22713409.0,23011842.0,23308284.0,23602547.0,23894357.0,24183427.0,24469516.0,24752383.0,25031941.0,25308063.0,25580694.0,25849734.0,26115059.0,26376505.0,26633951.0,26887211.0,27136188.0,27380716.0,27620728.0,27856092.0,28086714.0,28312481.0,28533363.0,28749246.0,28960007.0,29165473.0,29365531.0,29560111.0,29749188.0,29932938.0,30111551.0,30285175.0,30453851.0,30617522.0,30776097.0,30929434.0,31077462.0,31220132.0,31357449.0,31489464.0,31616290.0,31738064.0,728,Until 2011 part of Sudan
191,Spain,28069734.0,28219620.0,28399033.0,28600360.0,28818012.0,29048392.0,29290079.0,29543626.0,29811311.0,30096577.0,30402413.0,30729650.0,31075475.0,31432768.0,31791938.0,32146255.0,32491643.0,32830180.0,33168777.0,33517677.0,33883749.0,34267463.0,34664234.0,35069433.0,35476435.0,35879210.0,36276748.0,36666770.0,37040401.0,37386810.0,37698200.0,37971968.0,38209686.0,38413300.0,38586704.0,38733866.0,38855631.0,38954490.0,39038686.0,39118555.0,39202524.0,39299081.0,39410852.0,39533726.0,39660079.0,39787413.0,39908962.0,40035286.0,40201561.0,40454472.0,40824745.0,41319431.0,41919593.0,42596455.0,43308345.0,44019118.0,44728561.0,45429071.0,46068811.0,46583566.0,46931011.0,47084242.0,47063059.0,46930554.0,46777927.0,46671919.0,46634131.0,46647425.0,46692863.0,46736782.0,46754783.0,46745211.0,46719147.0,46679284.0,46630673.0,46577097.0,46518645.0,46453975.0,46383836.0,46309019.0,46230147.0,46147593.0,46061484.0,45971719.0,45878033.0,45780172.0,45677990.0,45571458.0,45460499.0,45345044.0,45224890.0,45099799.0,44969297.0,44832571.0,44688616.0,44536591.0,44376201.0,44207094.0,44028280.0,43838657.0,43637408.0,43424352.0,43199707.0,42963772.0,42717001.0,42459997.0,42193143.0,41917095.0,41632976.0,41342170.0,41045963.0,40745367.0,40441302.0,40134931.0,39827444.0,39520069.0,39213820.0,38909853.0,38609694.0,38314999.0,38027233.0,37747233.0,37475800.0,37214182.0,36963724.0,36725384.0,36499594.0,36286366.0,36085645.0,35897090.0,35720274.0,35554975.0,35400597.0,35255677.0,35118333.0,34986925.0,34860675.0,34738964.0,34620601.0,34504328.0,34389123.0,34274238.0,34159184.0,34043706.0,33927630.0,33810797.0,33693081.0,33574318.0,33454328.0,33332911.0,33209856.0,724,
192,Sri Lanka,7971098.0,8108428.0,8256558.0,8417112.0,8591021.0,8778441.0,8978765.0,9190652.0,9412139.0,9640820.0,9874476.0,10111639.0,10352180.0,10597516.0,10849977.0,11110825.0,11380665.0,11657650.0,11937607.0,12214948.0,12485736.0,12747831.0,13002234.0,13252033.0,13501931.0,13755141.0,14012894.0,14273495.0,14533691.0,14788866.0,15035840.0,15272822.0,15501210.0,15724641.0,15948501.0,16176282.0,16408861.0,16643955.0,16878186.0,17106752.0,17325769.0,17535732.0,17736827.0,17924827.0,18094474.0,18242917.0,18367290.0,18470897.0,18564595.0,18663293.0,18777606.0,18911727.0,19062476.0,19224036.0,19387153.0,19544988.0,19695977.0,19842044.0,19983984.0,20123508.0,20261738.0,20398496.0,20532599.0,20663053.0,20788512.0,20908024.0,21021177.0,21128028.0,21228760.0,21323734.0,21413250.0,21497306.0,21575844.0,21648987.0,21716868.0,21779683.0,21837412.0,21890192.0,21938404.0,21982568.0,22023018.0,22059907.0,22093105.0,22122230.0,22146777.0,22166314.0,22180723.0,22190020.0,22194093.0,22192856.0,22186243.0,22174216.0,22156712.0,22133616.0,22104808.0,22070206.0,22029825.0,21983798.0,21932304.0,21875608.0,21813964.0,21747507.0,21676408.0,21600922.0,21521431.0,21438204.0,21351418.0,21261276.0,21167904.0,21071520.0,20972255.0,20870260.0,20765667.0,20658531.0,20548877.0,20436766.0,20322271.0,20205491.0,20086441.0,19965175.0,19841712.0,19716114.0,19588439.0,19458772.0,19327216.0,19193850.0,19058702.0,18921808.0,18783237.0,18643067.0,18501357.0,18358100.0,18213294.0,18066870.0,17918689.0,17768665.0,17616778.0,17463015.0,17307283.0,17149462.0,16989478.0,16827284.0,16662919.0,16496400.0,16327815.0,16157195.0,15984610.0,15810088.0,15633677.0,15455377.0,15275209.0,144,Formerly Ceylon
193,Sudan,5733789.0,5884651.0,6041332.0,6204099.0,6373314.0,6549294.0,6732439.0,6923115.0,7121738.0,7328726.0,7544498.0,7769475.0,8004122.0,8248817.0,8503989.0,8770094.0,9047803.0,9337662.0,9639846.0,9954411.0,10281695.0,10621471.0,10974626.0,11343923.0,11732957.0,12144128.0,12578398.0,13034631.0,13510429.0,14002302.0,14507466.0,15027254.0,15562129.0,16107613.0,16657955.0,17210182.0,17757494.0,18303430.0,18867559.0,19476653.0,20147592.0,20891442.0,21696240.0,22527837.0,23338465.0,24094741.0,24782384.0,25413912.0,26015518.0,26626512.0,27275019.0,27971077.0,28704786.0,29460517.0,30214189.0,30949514.0,31661824.0,32360619.0,33060843.0,33783779.0,34545014.0,35349676.0,36193781.0,37072555.0,37977657.0,38902948.0,39847433.0,40813398.0,41801532.0,42813237.0,43849269.0,44909351.0,45992018.0,47095255.0,48216429.0,49353477.0,50505221.0,51671307.0,52851431.0,54045559.0,55253531.0,56474670.0,57708033.0,58952794.0,60208072.0,61473010.0,62746985.0,64029386.0,65319421.0,66616292.0,67919277.0,69227768.0,70541336.0,71859598.0,73182241.0,74508989.0,75839512.0,77173480.0,78510550.0,79850417.0,81192821.0,82537311.0,83883750.0,85232582.0,86584468.0,87939765.0,89298375.0,90659628.0,92022607.0,93386116.0,94749119.0,96110943.0,97471147.0,98829195.0,100184544.0,101536631.0,102884814.0,104228362.0,105566359.0,106897842.0,108221908.0,109537890.0,110845206.0,112143086.0,113430778.0,114707596.0,115973006.0,117226581.0,118467861.0,119696490.0,120912127.0,122114460.0,123303231.0,124478340.0,125639776.0,126787511.0,127921414.0,129041368.0,130147433.0,131239699.0,132318242.0,133383053.0,134434107.0,135471320.0,136494626.0,137503962.0,138499335.0,139480793.0,140448351.0,141402164.0,142342356.0,729,
194,Suriname,214996.0,222451.0,229211.0,235693.0,242211.0,249002.0,256180.0,263756.0,271673.0,279761.0,287870.0,295913.0,303894.0,311945.0,320267.0,328939.0,338155.0,347673.0,356551.0,363574.0,367926.0,369230.0,367907.0,364907.0,361665.0,359234.0,357949.0,357649.0,358103.0,358826.0,359531.0,360144.0,360927.0,362282.0,364722.0,368636.0,374133.0,381033.0,388877.0,397082.0,405169.0,413009.0,420658.0,428028.0,435099.0,441851.0,448207.0,454165.0,459838.0,465380.0,470944.0,476574.0,482228.0,487938.0,493680.0,499461.0,505292.0,511181.0,517121.0,523113.0,529126.0,535177.0,541247.0,547295.0,553278.0,559136.0,564883.0,570501.0,575987.0,581363.0,586634.0,591798.0,596838.0,601750.0,606533.0,611190.0,615703.0,620092.0,624340.0,628440.0,632399.0,636218.0,639885.0,643410.0,646771.0,649992.0,653060.0,655965.0,658716.0,661320.0,663766.0,666061.0,668211.0,670212.0,672066.0,673777.0,675333.0,676752.0,678044.0,679203.0,680234.0,681164.0,681972.0,682672.0,683236.0,683712.0,684062.0,684301.0,684442.0,684485.0,684430.0,684287.0,684061.0,683753.0,683334.0,682828.0,682217.0,681510.0,680705.0,679813.0,678831.0,677765.0,676594.0,675351.0,674009.0,672564.0,671038.0,669422.0,667708.0,665921.0,664037.0,662086.0,660060.0,657953.0,655787.0,653536.0,651230.0,648856.0,646417.0,643920.0,641366.0,638755.0,636098.0,633386.0,630625.0,627817.0,624965.0,622070.0,619122.0,616147.0,613122.0,740,
195,Svalbard and Jan Mayen,1428.0,,,,,,,,,,1587.0,,,,,,,,,,1764.0,,,,,,,,,,1960.0,,,,,,,,,,2178.0,,,,,,,,,,2420.0,2418.0,2416.0,2414.0,2412.0,2410.0,2408.0,2406.0,2404.0,2402.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,
196,Sweden,7009913.0,7073227.0,7127517.0,7175673.0,7220064.0,7262625.0,7304770.0,7347475.0,7391243.0,7436260.0,7482536.0,7530183.0,7579570.0,7631453.0,7686735.0,7745678.0,7809085.0,7875902.0,7942311.0,8003186.0,8054909.0,8095798.0,8127045.0,8151598.0,8173961.0,8197341.0,8223246.0,8250691.0,8277422.0,8299995.0,8316331.0,8325493.0,8329428.0,8332441.0,8340443.0,8357650.0,8384986.0,8421056.0,8464790.0,8514204.0,8567375.0,8625140.0,8686735.0,8746770.0,8798235.0,8836421.0,8859180.0,8868857.0,8870854.0,8873105.0,8881642.0,8897802.0,8920703.0,8951439.0,8990653.0,9038627.0,9096170.0,9162941.0,9236433.0,9313085.0,9390157.0,9466705.0,9542817.0,9618016.0,9692137.0,9764949.0,9836003.0,9904895.0,9971630.0,10036391.0,10099270.0,10160159.0,10218972.0,10275854.0,10331079.0,10384831.0,10437236.0,10488223.0,10537572.0,10584893.0,10629973.0,10672812.0,10713630.0,10752784.0,10790763.0,10827977.0,10864568.0,10900609.0,10936416.0,10972270.0,11008440.0,11045034.0,11082085.0,11119581.0,11157476.0,11195698.0,11234238.0,11273088.0,11312028.0,11350803.0,11389198.0,11427146.0,11464626.0,11501532.0,11537731.0,11573140.0,11607739.0,11641554.0,11674657.0,11707197.0,11739286.0,11770963.0,11802268.0,11833377.0,11864511.0,11895836.0,11927402.0,11959207.0,11991288.0,12023668.0,12056325.0,12089292.0,12122542.0,12155875.0,12189071.0,12221925.0,12254445.0,12286630.0,12318370.0,12349579.0,12380214.0,12410233.0,12439730.0,12468893.0,12497991.0,12527229.0,12556666.0,12586321.0,12616418.0,12647189.0,12678790.0,12711261.0,12744556.0,12778545.0,12813052.0,12847917.0,12882965.0,12918076.0,12953116.0,12987962.0,13022532.0,752,
197,Switzerland,4668089.0,4721916.0,4781123.0,4841507.0,4900462.0,4957070.0,5012094.0,5067973.0,5128443.0,5198063.0,5280683.0,5377764.0,5487049.0,5601812.0,5712708.0,5812844.0,5899478.0,5973940.0,6038328.0,6096427.0,6150848.0,6202951.0,6251286.0,6292538.0,6322006.0,6337031.0,6335977.0,6321816.0,6302042.0,6286910.0,6283833.0,6295921.0,6321409.0,6356743.0,6396144.0,6435424.0,6473047.0,6510593.0,6550730.0,6597360.0,6652873.0,6718818.0,6792906.0,6868937.0,6938407.0,6995519.0,7038027.0,7068503.0,7091775.0,7115031.0,7143764.0,7179174.0,7220378.0,7268363.0,7323728.0,7386818.0,7457961.0,7536986.0,7622826.0,7713902.0,7808674.0,7906988.0,8008006.0,8108876.0,8206003.0,8296775.0,8379915.0,8455797.0,8525614.0,8591361.0,8654618.0,8715494.0,8773640.0,8829560.0,8883855.0,8936934.0,8989146.0,9040488.0,9090616.0,9138966.0,9185114.0,9229049.0,9270955.0,9310997.0,9349386.0,9386283.0,9421788.0,9455895.0,9488752.0,9520523.0,9551354.0,9581288.0,9610387.0,9638707.0,9666309.0,9693234.0,9719544.0,9745253.0,9770267.0,9794450.0,9817716.0,9840083.0,9861629.0,9882369.0,9902374.0,9921703.0,9940393.0,9958543.0,9976321.0,9993923.0,10011506.0,10029159.0,10046939.0,10064982.0,10083451.0,10102453.0,10122056.0,10142267.0,10162976.0,10184074.0,10205451.0,10227098.0,10249030.0,10271167.0,10293381.0,10315582.0,10337764.0,10359977.0,10382331.0,10405003.0,10428101.0,10451684.0,10475768.0,10500491.0,10526012.0,10552438.0,10579835.0,10608179.0,10637439.0,10667570.0,10698530.0,10730264.0,10762720.0,10795908.0,10829742.0,10864160.0,10899084.0,10934387.0,10969954.0,11005572.0,11041105.0,756,
198,Syria,3413325.0,3498531.0,3591003.0,3690734.0,3797636.0,3911497.0,4032068.0,4158978.0,4291811.0,4430101.0,4573514.0,4721893.0,4875429.0,5034639.0,5200341.0,5373137.0,5553247.0,5740702.0,5935850.0,6139054.0,6350544.0,6570859.0,6800148.0,7037860.0,7283181.0,7535715.0,7794658.0,8060652.0,8336421.0,8625693.0,8930776.0,9252854.0,9590226.0,9938852.0,10293048.0,10648633.0,11004273.0,11360848.0,11719064.0,12080439.0,12446168.0,12815400.0,13187669.0,13565074.0,13950486.0,14345491.0,14754148.0,15175308.0,15599588.0,16013992.0,16410847.0,16766555.0,17084628.0,17415214.0,17827827.0,18361178.0,19059257.0,19878257.0,20664037.0,21205873.0,21362541.0,21081814.0,20438861.0,19578466.0,18710711.0,17997411.0,17465567.0,17095669.0,16945062.0,17070132.0,17500657.0,18275704.0,19364807.0,20638284.0,21915483.0,23061978.0,24032609.0,24851109.0,25536687.0,26133770.0,26676568.0,27160354.0,27572027.0,27930399.0,28259956.0,28579598.0,28897511.0,29213938.0,29529920.0,29843473.0,30153278.0,30461823.0,30771863.0,31082038.0,31389906.0,31693480.0,31992463.0,32286946.0,32575591.0,32856824.0,33129324.0,33392348.0,33645424.0,33887672.0,34118287.0,34336625.0,34542283.0,34735045.0,34914719.0,35081223.0,35234590.0,35374868.0,35502328.0,35617633.0,35721625.0,35815093.0,35898558.0,35972504.0,36037841.0,36095588.0,36146647.0,36191652.0,36231138.0,36265852.0,36296560.0,36323920.0,36348388.0,36370315.0,36390099.0,36408123.0,36424617.0,36439738.0,36453500.0,36465835.0,36476582.0,36485509.0,36492502.0,36497266.0,36499168.0,36497418.0,36491331.0,36480386.0,36464246.0,36442624.0,36415253.0,36381782.0,36341789.0,36294671.0,36239759.0,36176246.0,36103178.0,760,
199,Taiwan,7602355.0,7930652.0,8250800.0,8565438.0,8877424.0,9189972.0,9506264.0,9829714.0,10163801.0,10511794.0,10876147.0,11257766.0,11655382.0,12065306.0,12482182.0,12901154.0,13322036.0,13743215.0,14156751.0,14552756.0,14924462.0,15268159.0,15586149.0,15885232.0,16175596.0,16464929.0,16754741.0,17043397.0,17331481.0,17618937.0,17905459.0,18191727.0,18477501.0,18760237.0,19036463.0,19303402.0,19560164.0,19806742.0,20042355.0,20266424.0,20478516.0,20679072.0,20868148.0,21044700.0,21207424.0,21356025.0,21488994.0,21608309.0,21721513.0,21838635.0,21966528.0,22108715.0,22262297.0,22419785.0,22570229.0,22705719.0,22823846.0,22927222.0,23019042.0,23104542.0,23187556.0,23268760.0,23346898.0,23421582.0,23491976.0,23557473.0,23618201.0,23674546.0,23726460.0,23773881.0,23816775.0,23855008.0,23888600.0,23917880.0,23943319.0,23965154.0,23983359.0,23997588.0,24007365.0,24012114.0,24011257.0,24004598.0,23991857.0,23972199.0,23944616.0,23908350.0,23863196.0,23809182.0,23746175.0,23674177.0,23593256.0,23503483.0,23405196.0,23299259.0,23186810.0,23068795.0,22945726.0,22817979.0,22686171.0,22550980.0,22412979.0,22272647.0,22130378.0,21986631.0,21841866.0,21696432.0,21550640.0,21404696.0,21258746.0,21112882.0,20967173.0,20821737.0,20676677.0,20531807.0,20386895.0,20241758.0,20096432.0,19951014.0,19805427.0,19659564.0,19513418.0,19367107.0,19220835.0,19074753.0,18929080.0,18784052.0,18639840.0,18496784.0,18355586.0,18217129.0,18082107.0,17950877.0,17823549.0,17700344.0,17581402.0,17466843.0,17356863.0,17251537.0,17150702.0,17054088.0,16961523.0,16872905.0,16788299.0,16707779.0,16631468.0,16559382.0,16491506.0,16427741.0,16367909.0,16311719.0,16258857.0,158,
200,Tajikistan,1531507.0,1584995.0,1637950.0,1690341.0,1742345.0,1794416.0,1847251.0,1901776.0,1959137.0,2020558.0,2087053.0,2159134.0,2236564.0,2318252.0,2402473.0,2487975.0,2574506.0,2662257.0,2750932.0,2840265.0,2930108.0,3020419.0,3111284.0,3203035.0,3296092.0,3390941.0,3487658.0,3586516.0,3688411.0,3794457.0,3905443.0,4020818.0,4140296.0,4265278.0,4397563.0,4537820.0,4687328.0,4843997.0,5001172.0,5149872.0,5283811.0,5400636.0,5502490.0,5593317.0,5679169.0,5764806.0,5851354.0,5938404.0,6027395.0,6119664.0,6216329.0,6318510.0,6426861.0,6541550.0,6662391.0,6789318.0,6922590.0,7062667.0,7209924.0,7364752.0,7527397.0,7697507.0,7874838.0,8059782.0,8252827.0,8454019.0,8663575.0,8880270.0,9100847.0,9321023.0,9537642.0,9749625.0,9957468.0,10161632.0,10363182.0,10563163.0,10761454.0,10958235.0,11155129.0,11354291.0,11557365.0,11764815.0,11976623.0,12193307.0,12415260.0,12642675.0,12875668.0,13113848.0,13356020.0,13600502.0,13845878.0,14091790.0,14337950.0,14583051.0,14825684.0,15064795.0,15299845.0,15530961.0,15758777.0,15984253.0,16208246.0,16430846.0,16652058.0,16872604.0,17093327.0,17314895.0,17537442.0,17760927.0,17985378.0,18210834.0,18437141.0,18664294.0,18892005.0,19119281.0,19344877.0,19567788.0,19787634.0,20004358.0,20217599.0,20427072.0,20632574.0,20833910.0,21031065.0,21224341.0,21414177.0,21600973.0,21784765.0,21965576.0,22143741.0,22319666.0,22493618.0,22665680.0,22835776.0,23003852.0,23169799.0,23333478.0,23494818.0,23653632.0,23809467.0,23961755.0,24109995.0,24253881.0,24393256.0,24528038.0,24658130.0,24783433.0,24903730.0,25018753.0,25128131.0,25231399.0,25328026.0,762,Until 1991 part of the USSR
